EXPECTED_PACE,SUM_ORTG_30,SUM_DRTG_30,SUM_EFG_30,SUM_FT_RATE_30,SUM_PTS_30,SUM_PTS_10,PACE_X_EFG,TOTAL,GAME_DATE,HOME_TEAM,AWAY_TEAM
102.05475,216.1929647862052,227.04734670795,1.0567155373535764,0.36722129657721075,221.3,226.14285714285714,107.8428399857349,237,2022-02-04,SAS,HOU
100.32624999999999,227.78424530960854,219.8197392172295,1.0990705429885135,0.40994700906190956,227.7,215.14285714285714,110.26562606350133,227,2022-02-04,UTA,BKN
99.83574999999999,213.80028072525076,217.17703068780702,1.0253575404473243,0.40772360646063166,212.825,219.42857142857144,102.36733906871395,195,2022-02-04,DET,BOS
98.75325000000001,220.2538706849539,221.8127525048455,1.0585825152251251,0.40048815014514094,217.725,221.57142857142856,104.5384637716556,218,2022-02-04,DEN,NOP
99.37450000000001,210.80279579023232,222.14787011224954,1.0146036566967553,0.37113167714353196,209.10000000000002,209.71428571428572,100.82573108241172,189,2022-02-04,POR,OKC
100.34625,208.74778272935964,223.3266033822,1.0017558398778723,0.35733944184974215,209.95,206.85714285714283,100.52244194734494,216,2022-02-05,SAC,OKC
100.077,220.0751572676586,221.58143582610006,1.0660673216861567,0.4045832830646522,220.075,216.42857142857144,106.68881935238551,245,2022-02-05,POR,MIL
99.78,223.67049446290156,218.16149838732605,1.0898679210846691,0.3612927127880362,222.10000000000002,221.57142857142856,108.74702116582829,190,2022-02-05,CHA,MIA
99.6745,221.57480521526983,216.86024450618487,1.071890315944927,0.3916582519499454,220.375,220.28571428571428,106.84013129665261,175,2022-02-05,WAS,PHX
99.3645,215.1371434059723,216.64220382477174,1.0415480976230447,0.38479540818980645,213.14999999999998,209.42857142857144,103.49290594626503,237,2022-02-05,LAL,NYK
101.19075000000001,214.44766744525188,216.40552386845494,1.0243565368958953,0.36948124546781114,217.47500000000002,226.85714285714286,103.65540623589833,250,2022-02-05,ORL,MEM
98.09825000000001,224.29786608315743,218.5766259342504,1.077220746592237,0.40448611816582414,219.77499999999998,228.28571428571428,105.67347010439192,197,2022-02-06,DAL,ATL
99.9065,224.28010433904228,223.385301485651,1.087987876465778,0.3837694439330789,223.95,224.14285714285714,108.69706078012824,228,2022-02-06,DEN,BKN
100.44575,215.64395579032364,227.24067928428923,1.0471324814803542,0.4335997925625117,217.025,214.57142857142856,105.18000745165529,227,2022-02-06,HOU,NOP
99.22774999999999,221.60112197319322,219.2616557137768,1.0729558220762865,0.4128996851488835,219.675,229.28571428571428,106.46699207403022,227,2022-02-06,CHI,PHI
101.86125,214.1723759107469,220.64749527561617,1.025581926013027,0.39742843660744065,218.425,230.42857142857144,104.46705696109444,223,2022-02-06,MIN,DET
98.57000000000001,219.34054661105858,218.11481105072022,1.0559965268193103,0.3809997007645229,216.60000000000002,217.14285714285714,104.08957764857942,183,2022-02-06,CLE,IND
99.61925,213.7152807420237,216.36039009927973,1.0328577165540027,0.3876211773061771,212.725,224.85714285714286,102.89251107982233,199,2022-02-06,ORL,BOS
100.23775,218.6233144355175,216.1452156679639,1.0644172552009055,0.3837007010070147,219.2,226.14285714285714,106.69479072251457,250,2022-02-06,LAC,MIL
98.0255,219.78428684889894,220.33153569614188,1.0650742606128947,0.3972315979524337,214.52499999999998,207.28571428571428,104.4044369337093,221,2022-02-07,WAS,MIA
99.55775,212.35253781786622,211.05377901685006,1.0395575188606863,0.3465475070789359,211.125,222.0,103.49600757335249,208,2022-02-07,OKC,GSW
97.993,222.823762376746,216.4111059311713,1.0741921274816155,0.40449685200163443,217.425,213.14285714285714,105.26330914830595,217,2022-02-07,UTA,NYK
100.52825000000001,221.44737812798058,220.8616842695393,1.0567398595286734,0.348194752747477,222.7,227.71428571428572,106.23220878366338,217,2022-02-07,CHA,TOR
100.14,225.86900997837205,216.50008259949828,1.0939760169460724,0.3833950350392116,225.825,234.14285714285717,109.55075833697968,251,2022-02-07,CHI,PHX
100.667,217.6091856497415,214.31606568967027,1.039456441491577,0.3709420964665249,219.025,230.42857142857142,104.63896159563258,244,2022-02-08,MEM,LAC
99.2575,222.8233957866362,212.66324075309433,1.0745719386528862,0.40226461292162563,220.85,225.57142857142856,106.65932420083885,223,2022-02-08,PHI,PHX
99.313,223.39774390292177,225.8678971542774,1.0666399054241564,0.4091989268250208,222.27499999999998,224.85714285714286,105.93120892738925,245,2022-02-08,ATL,IND
99.3245,212.3526535142871,216.90638614789484,1.018854549601238,0.3930872456254284,210.6,218.14285714285714,101.19721871186816,202,2022-02-08,DAL,DET
100.3965,216.3947350542976,227.12470073616797,1.0512919066140443,0.438092566944992,217.675,213.71428571428572,105.54602790237689,207,2022-02-08,NOP,HOU
99.86725,222.22609458829567,215.80768702621538,1.0589727488319687,0.4003873596074868,221.15,216.85714285714286,105.75669625078942,217,2022-02-08,BKN,BOS
101.8905,221.31466249046733,217.11307372424886,1.0767554391832566,0.3956390593125043,225.625,228.57142857142856,109.7111500761016,247,2022-02-08,LAL,MIL
101.78825,219.58215438395047,224.25200241497996,1.0573457339572583,0.3856509113596661,224.125,223.57142857142856,107.6253719044749,248,2022-02-08,SAC,MIN
97.97925000000001,218.628977358616,219.56354718794168,1.0590913318234911,0.38766533920196833,214.0,223.42857142857142,103.7689743735668,247,2022-02-08,DEN,NYK
100.09975,211.45266314835092,225.59190849164364,1.031267319153116,0.3888837727482243,211.55,213.14285714285714,103.22960083039713,208,2022-02-08,POR,ORL
99.44399999999999,226.1075641370523,212.91341983144164,1.1146854607615833,0.3863203222011661,224.02499999999998,230.42857142857144,110.84878095997487,196,2022-02-09,UTA,GSW
102.053,220.27337213008056,224.74659286925933,1.0608265292908305,0.3861281620940429,225.425,232.71428571428572,108.26052979371713,251,2022-02-09,SAC,MIN
99.223,213.01681681978238,217.89450578581227,1.0037287213748967,0.34746717278086847,211.625,221.14285714285714,99.59297492098138,215,2022-02-09,OKC,TOR
101.0735,224.26743110503432,224.2787101650543,1.0881240950054702,0.3722452694751793,226.35,230.28571428571428,109.98051071653539,230,2022-02-09,CHA,CHI
99.429,221.26784611973923,216.32420076773641,1.0659548277253887,0.34394228691297574,220.175,220.42857142857142,105.98682256590767,197,2022-02-09,CLE,SAS
101.09675,216.39270758368394,223.78717379401564,1.055526038505522,0.39110129750932293,218.5,211.57142857142856,106.71025203328314,212,2022-02-09,POR,LAL
98.21175,217.0193484036015,212.06493531388517,1.0541498848169502,0.3831846383892624,212.325,223.28571428571428,103.5299049501711,230,2022-02-10,GSW,NYK
98.5885,216.98613109546025,214.5792803842007,1.0549751637091411,0.3780955787933486,213.375,228.71428571428572,104.00841892733865,217,2022-02-10,DAL,LAC
98.05525,220.6506918847748,217.16354866440537,1.0587966773032238,0.4167934369885464,215.525,217.42857142857144,103.82057289213694,209,2022-02-10,NOP,MIA
100.013,218.45061291719207,225.52736226411236,1.0472645949894994,0.40014028689136705,218.0,202.0,104.74007393868482,225,2022-02-10,WAS,BKN
100.76975,227.50194513495444,213.12411977607456,1.0977981375634296,0.3883231920304643,229.175,237.14285714285717,110.62484387273241,238,2022-02-10,PHX,MIL
101.605,214.37599220049697,216.413146331346,1.0111762651442298,0.3847435133142859,217.97500000000002,225.85714285714286,102.74056441997946,239,2022-02-10,DET,MEM
100.507,218.3337496055143,226.25952006521135,1.057407965768725,0.3947982095301591,220.3,224.57142857142856,106.27690241551724,259,2022-02-10,HOU,TOR
101.41375,225.8623528362168,223.08786953790792,1.0871234222222927,0.39474245152857124,229.22500000000002,247.14285714285714,110.24926296039604,256,2022-02-11,CHI,MIN
100.26374999999999,225.30206930676673,223.81884550369853,1.0779320132642796,0.36967306554391954,226.025,227.28571428571428,108.0775058949264,257,2022-02-11,ATL,SAS
98.9105,222.98423596588123,215.64252302775822,1.0857201839575432,0.3840326404432134,220.375,230.0,107.38912625533257,210,2022-02-11,BOS,DEN
98.6825,220.31549773546743,218.64384372272545,1.0573556568086977,0.38678981435487203,217.7,213.14285714285714,104.34249960302432,233,2022-02-11,IND,CLE
98.94749999999999,211.17599353519546,216.2575442334952,1.0135547240299179,0.3852537452332426,208.775,211.71428571428572,100.28870605595029,187,2022-02-11,PHI,OKC
101.90574999999998,213.28067671163407,224.69832459491244,1.0296093332461074,0.36902814443785426,217.325,205.0,104.92311131144449,260,2022-02-11,DET,CHA
100.01750000000001,218.71609269533099,220.4747271119702,1.0654751025843539,0.39196071878762584,218.375,220.42857142857144,106.56615607273062,213,2022-02-11,UTA,ORL
101.11375000000001,218.60382869737413,213.92025681258622,1.0862900371168802,0.3654057346922063,220.75,225.42857142857144,109.83885924052696,232,2022-02-12,GSW,LAL
99.25475,223.53299798339256,220.99657374483672,1.0768722863051572,0.3667005523654715,222.55,236.85714285714286,106.8846895591468,219,2022-02-12,TOR,DEN
98.19475,215.1777143413849,222.58419963686896,1.0278482705942404,0.4023427964105473,210.5,210.85714285714283,100.9293039689338,215,2022-02-12,POR,NYK
102.27924999999999,223.7471322218708,215.94313304396132,1.0651740180966955,0.3591644593906653,228.95,230.0,108.94519969041643,243,2022-02-12,CHA,MEM
99.25275,223.21139231891232,219.7208829048954,1.0742828396312945,0.3907816760041489,220.475,213.42857142857144,106.62552611121497,226,2022-02-12,MIA,BKN
100.2465,219.50816830930057,220.75002671182244,1.0414229674542197,0.3754683920283282,220.35000000000002,221.85714285714286,104.39900750689944,238,2022-02-12,NOP,SAS
99.74549999999999,216.2784172728927,221.84389141264933,1.0432900609274716,0.3656990880581861,215.425,222.14285714285714,104.0634887722411,207,2022-02-12,CHI,OKC
98.7265,217.44028549476678,215.0334347835073,1.0575193318346345,0.38156911395965487,214.1,225.0,104.40518231437204,196,2022-02-12,DAL,LAC
